signal_1,signal_2,signal_3,signal_4,is_anomaly
0.07777912685614177,-0.5653215857076006,1.185846951770706,-0.7826252082647138,0
-1.7254226641158137,0.7645250189255863,0.2880907635254182,-0.19917231594643459,0
-0.8554525995478116,0.29994698946422915,0.03089384062958823,2.678482830799348,0
0.17234233501001303,-0.9711109846828491,1.1003866537102438,0.5289644289346903,0
-0.5683166848869069,0.59165685188927,-0.8217176811519007,-0.6306725320503906,0
-0.8118914324873993,0.8518698333466409,0.5366057619899446,-0.8573175773689008,0
-1.410828654674762,0.6327101952638918,-0.6319618880537734,0.36440197875754726,0
-0.4155823739629535,1.4875388954705906,0.42252899749212613,-0.6829067647956565,0
0.49063495338120455,-0.3552155416521172,-0.003958271489474237,-1.699919496297956,0
-0.4250695743105912,0.4697472923920371,-0.5006179595193645,-0.5988829598130982,0
-1.2793745576377131,-0.07428509324132275,-0.442021133821626,-0.35727637320404954,0
2.625550896357808,0.1307860229894911,0.5914493649770827,-0.09060357458048046,0
0.5082075378105632,1.127437921108182,0.23792803300318494,1.2961733560848345,0
1.0519641846535273,1.0975366322676525,-1.560257877384473,-0.5229274432123084,0
-2.911717011110017,0.11537064319103943,-0.7543269551671106,0.03590721897779286,0
-0.4814479216885038,-0.22097735656480447,1.7092847364162431,-1.3959093807894158,0
-1.7721757088585437,-0.9626942033066278,-1.2933486792427609,0.21270523846679798,0
2.0258549434801507,-0.8194547258537034,-1.4403912929692126,0.6870844345668699,0
0.020294455860482737,0.8527620446310699,0.4075386915177622,-1.7533767231806583,0
-0.5513324511582007,0.14198618334322013,0.04507118224393856,-0.7918252901112951,0
0.16587219126601038,-0.24341299107682812,0.5512140039881095,1.9421393586513367,0
-0.2045611182161918,-0.6083002191746673,-0.013778813304226138,-0.8549024024365015,0
-0.36300884082742385,0.9267297875179473,0.36161570759031886,0.6902612264448234,0
-1.3001895000462351,-1.2520633474134557,-0.5050056523017372,0.4081741371290842,0
1.0684666000649392,0.7251229664234773,-0.2514996446686945,-0.15264830897633785,0
-0.7043633106566862,-0.5080971706637596,-1.2182069003765346,-0.14262696064797292,0
-0.044249207676774406,-1.6599470807320866,-0.12285834997836673,-0.05844273737081129,0
0.06548134217657747,0.8385135114507792,-1.045468609410625,-0.2876396521329966,0
0.07765141108144923,0.24270566483046205,0.2865906253910192,0.587618209364552,0
-2.587147184165895,0.24511737206418546,0.421142626079934,0.2927677965855171,0
0.003714758077462773,-1.1915539147606666,-0.5355335481386678,0.6983556003350776,0
0.008753157743561057,0.27410915522415635,0.7897339217493125,0.5831476166347945,0
1.3549419867296586,-0.0655652023070995,-1.6582774913135758,-0.2436912213980865,0
-1.0056986009234812,-1.7284815608786248,-0.5856511382400572,-0.15598718712389564,0
1.1061065664744405,1.4520572399346374,2.388520991550748,1.1485870594780645,0
-0.4702372756723831,1.6701646432393134,0.2069074306346885,1.1479084756679694,0
0.40630034877329896,1.8523450546183888,0.13338569534831946,0.10898902146151132,0
-0.6761785586594585,-1.1636285928607715,0.4016191474602399,0.10737298378029775,0
-0.23703548932999344,-1.120327368141995,0.22192996937190115,1.0285399406078186,0
2.242048060163476,-0.8677194212221404,-0.2316168820809894,-0.7404513142861081,0
0.6793263612495424,0.7254990192705312,2.236886587918982,-0.8414449935781952,0
0.2507724580145443,-2.8093101976371186,1.007009050794711,-0.6051512066090633,0
-1.0764385601995168,1.0435452700388617,-0.023394560873319013,-0.20666888290381233,0
-0.13034185188828656,-0.7070819046140039,0.7694238216278599,0.8996281829404865,0
-2.0364095041106185,1.4164996864004165,-1.3515172474293753,-0.6362139733784004,0
-0.49096810829116405,0.6242911961551727,-1.033078495548624,-0.5528019147678412,0
0.4827569313477438,0.23286416782765262,-0.4552729322275303,0.1297153063530432,0
-1.138097852932258,0.29126682120120434,0.40636159848585346,0.8323425493785879,0
-0.4407922630969636,0.8524385683455237,1.0683255968417775,1.3276338437621666,0
-2.5320716992549506,-0.726579234404991,-0.6782570542508114,-0.5885634656018748,0
0.09184842105463478,-1.153463432384583,0.8924106395900822,-0.018872519239745523,0
-0.39799458647849795,0.7086316725649268,-1.7119970215507376,-0.15130932241184775,0
0.6478893365912388,0.24769776990133463,-0.9425227271141506,0.34753122097620964,0
-1.9297878495096001,0.8023578674801071,0.5131741951114374,0.9696489739366998,0
0.17790873395672296,-0.2915869025613623,-0.3609560718833527,0.680881495921081,0
-0.9679705748468875,1.2391315406475298,-0.3905030640908199,-0.4024563051769507,0
-0.0692495764780689,-0.7026386764447985,0.15756152665199744,-1.377605433379155,0
0.017335006374234272,-1.3364127838094426,-1.0171952520983853,3.909812346017902,1
-0.5600799284088228,1.043889136858795,0.3335201671425029,-0.6057704686559289,0
0.6319557751828356,0.4631726398357211,-1.4534931299432223,-0.5751274200097424,0
0.35421315181578406,-1.1550938789463356,-1.0722601571168866,1.5911728305399884,0
0.45258868851894674,0.949429028139558,0.2501582505540972,-0.7534010286700932,0
-0.4878649355216445,-0.19587078042208642,1.0280860291022345,-0.22590840042830365,0
-0.4409962911360134,-0.8933349767198444,-0.5128076876878133,2.1239576696057876,0
0.1771194906703985,0.9224420703179239,-0.520117921799761,0.4545535305433185,0
0.624293017111496,0.8110569434089204,-0.7605140782783455,0.47345760931073644,0
0.5352095904788204,1.0178414815086931,-1.6593282425545255,-0.7392301166421595,0
-1.9939764904421378,-1.2065876433078533,-1.1689469105516785,-0.6807718289381941,0
0.005872478727823132,0.556802005624573,-0.006190795186371116,-0.10098780961785425,0
1.038990884283564,0.34358510681358406,0.6065294854655379,0.14628744683975128,0
-0.0761303562859812,0.9965297729334041,0.4903795967307404,-0.7480802838451687,0
2.3410280832409383,-0.0927586159953907,0.07463227429601342,-1.5776105905554778,0
-1.11578263421062,0.9645353177992123,-0.7356181508931469,-0.11982698675390847,0
-0.28933127983054024,0.11637976461255373,-1.7240482975887488,0.12384747172062692,0
1.1947108286182375,-0.8794273193881593,0.4915856292044899,0.3810112647272051,0
-0.34591338334107513,0.874695120123058,-1.2573794046999318,0.4938988781395042,0
-0.13465347856529933,-0.1047278047668323,-0.16791091157316043,0.5964614732359639,0
-0.8149438826808592,-1.7472437373428154,-1.6885799946657671,1.9006372650254326,0
0.12015621026253796,-1.4115587867803387,1.113501979479387,0.12490057892058919,0
0.7093596730855907,0.5696605098124344,0.31846228370067764,0.19809593240853962,0
-2.529646644721465,0.28161987547675194,0.49617047272632403,0.6801535421460772,0
-0.9369927559172805,1.1145641126212296,3.0003172403932075,0.11866153620416166,0
