value_score,usage_score,risk_score,growth_score,support_score,segment
3.045721608797474,-9.32265021710762,9.95816841660115,-10.2441416431739,2.595669311797212,3
4.083350280233428,-2.120140189649571,-0.4151175307024513,4.060651285101933,-5.972296474683375,1
-5.727277664495758,-7.126593076004704,4.803779815230794,3.6907803796479146,10.268534966876746,2
6.4219472524238945,-6.125196717827601,-2.03046495337934,4.665019975530957,-6.184938410791175,1
4.3710108199654245,-9.65599160071579,7.068873845945376,-6.437068528437493,3.9522533411004526,3
-5.981375851421691,-7.98322039596101,7.47145294499934,4.898708184260463,11.738708987278166,2
2.504197856812872,-5.4780083237173915,2.590045634751983,-1.4997214658537463,-1.341914941125498,0
4.281844662540477,-10.78275091660155,9.479554460033654,-6.478183574553412,5.747014699704621,3
7.134078890396699,-2.04605293560123,-2.789333916925166,5.66600360617123,-5.226820600465908,1
5.042342783349563,-6.725658068870365,-3.913833268223918,-1.0788008825563882,-6.839608711493442,4
4.20908125882568,-9.030566891295619,9.682377700335389,-9.869983729097434,3.9471178337594797,3
2.9202634628499617,-9.70019893407788,10.210832708265999,-9.132126953043144,4.816395804148391,3
2.108587213097965,-6.66862724728504,3.327672956084922,-0.10266696298295619,-1.4980001612454097,0
4.905492890856578,-6.115498827111736,3.9339421887459363,0.641528613417248,-1.8095034704756534,0
2.5173027004212836,-6.957655777060292,1.5075407323647463,-2.015912460331214,0.4125856097553451,0
1.9190321816898692,-8.30112281999348,8.601535970957833,-7.544333137559668,3.0541434006998687,3
3.018037319134532,-5.22301199523652,-2.914482798921185,-2.8633553189443233,-6.066371580778094,4
-5.387100218779876,-7.544235284224131,5.62888194380369,3.1612991480788786,9.847347091938673,2
4.894195517514589,-8.085417087400591,7.963591352012124,-10.76639528280545,4.27487231419136,3
-6.519011758651484,-8.975194381169393,5.371457145784615,0.910504711566213,10.212642512356826,2
5.619277422438704,-3.8422084529659504,-1.1317321920110937,2.7044493221357953,-4.563202958475204,1
2.9285396513201527,-9.346276494886041,8.240008828066978,-8.952896432224119,5.096922216089304,3
2.0208385790902943,-11.057522657535644,9.453985327819238,-8.658990585797422,4.510628872705891,3
-5.477415173601595,-8.815732920550483,7.316759305236255,3.3979355638707287,9.79152112181959,2
-4.739623420117487,-8.475897212748908,4.0587557307191595,2.042384728851725,7.7093938649981055,2
1.5188964337420359,-8.062072833325937,1.2125095369861527,-1.2994405382514826,1.977540996948909,0
4.236749321987132,-4.297053485254974,-2.6718341385784607,3.88556541020241,-6.577423750025721,1
4.399276532047109,-8.427813905168778,7.011421965555767,-8.125638590104774,4.816545880478869,3
5.729449570616317,-4.173421688559435,-0.8481278818512922,2.7902882868976087,-7.055813690734806,1
0.9923954190371527,-4.78914419612761,-6.318686433621724,-3.2326181796845916,-6.365323038354534,4
-5.932805626875437,-8.40844080847922,4.175819214790819,4.941266497830574,9.259878113793858,2
3.9705374462297343,-6.845436456439487,3.0748207492683863,-1.2321530161790777,-2.9790528643107668,0
5.018561338238008,-7.14719281600128,3.8824859874890234,0.15376396898548916,-1.9954397003456106,0
4.1267214683927245,-9.889608863994464,10.487904168884846,-9.57558208895438,6.088529417116702,3
-7.125181882011735,-5.469236681021085,5.906621483024737,2.7515926232686527,9.814595607385838,2
3.91345502696719,-5.766230955468133,1.829105683684696,-0.6601737531611935,0.18212657975090485,0
1.8906799482837153,-7.625098052247256,3.701148419222691,-0.04324854882732698,-0.19385117656432338,0
-5.855221828063268,-5.880142803886582,7.552713311520153,3.4387081986251613,11.420679446784742,2
1.0980956973456881,-9.088309687581521,-2.9475278597387327,-0.19010465716559843,-7.119854885927212,4
6.65637775425654,-3.2576202703254853,-2.974172902589828,3.0540123746880656,-5.126283334558794,1
-6.288889379915037,-9.306945656367807,4.90944943596152,3.4844892152624536,8.21945763865448,2
4.415014263253775,-9.490311305840873,9.893143060224268,-8.450285624002179,3.4285087183276177,3
3.0396279957306014,-4.097515791498038,-6.5566936725781115,-1.9183666215310005,-5.750501790946618,4
6.751116217363224,-1.9490379994877898,-2.5037142141402278,3.6811606014809692,-3.7763191109028407,1
2.1612171574827377,-7.925506771911876,9.36872612994945,-10.154833430773198,5.650444422957639,3
4.21582609064695,-1.7496348355742697,0.871085278966651,2.8781236075095986,-6.470182831505879,1
3.499135406242192,-4.16935529096917,-1.1732361492517946,4.746823805930019,-5.06809742074129,1
2.8762753223119604,-7.3808630903405295,3.894372976533792,0.10030234365309976,0.05861745518527017,0
6.056267841496363,-4.082132024142476,-1.4706890098835383,2.7983780997678913,-6.741186056002869,1
-5.415315051730758,-8.95184016329633,6.964405675790417,2.6294431858082645,8.857834064465521,2
3.883461661625365,-5.720238204378275,-7.097051032594731,-4.882556042472379,-7.239917099190374,4
2.227140105530743,-6.427798770792805,-5.962275508856762,-1.8372153639793578,-6.816976567395757,4
2.028754744109478,-4.790622584884139,-4.994763526192297,-3.2856606435347127,-7.286465138430047,4
6.007470206894826,-2.239815820825247,-0.9555397708262464,3.8565253280080025,-5.728086833851887,1
-6.979359333411301,-7.499525549668894,5.696520565157127,2.1370642607872163,7.827175638451406,2
0.14739359736518898,-6.269235940785244,10.140662970220177,-8.35956785820054,3.136688465520785,3
6.591234125718813,-4.283119992902051,-2.03046312404689,3.46406319590191,-5.513284794607625,1
8.20364354215689,-3.7624911977511717,-2.161308637192366,4.230714111516146,-5.188963012560936,1
4.301354817799352,-6.767941032990461,3.422515706128235,1.4344713257274844,0.3832241093781614,0
-1.0314310200845984,-5.604072465435866,-5.908787518033394,-0.9154970339975309,-5.694227367666159,4
4.338388546091614,-9.294552351234106,10.28477500200263,-8.409802685986909,3.6478036140119574,3
-5.84205373187621,-7.780049199355733,5.634571086039244,4.688817951253703,10.563473685005688,2
3.41115053172216,-8.542625080589662,-4.1326413510646685,-0.27340034525725265,-6.959054053745552,4
-5.375778746401725,-7.159726268701282,5.974584436480466,3.7093960038278158,8.55577064606079,2
4.56995951365107,-3.7651637446703443,0.07337840760162884,2.7611604430757417,-6.677931029087663,1
5.297594901022138,-2.714197052359364,-1.0980131427941355,4.800585138483202,-6.071441294116725,1
7.023057551099863,-1.9200747081848621,-3.7431949943336718,4.802818124696209,-7.994430690656982,1
4.871075604839191,-5.307394186275006,-3.3253358927339853,-0.756897368023552,-7.398789152607163,4
-6.399860155448697,-9.716656803328089,5.435868862773538,3.8758208581616596,8.394142348821514,2
3.2505428017635993,-5.6462231812526795,0.3035364312882103,-0.28435636585335117,-1.2163166531640708,0
-5.49741816085624,-8.104131986087141,5.9559508415124265,2.4730775095483746,10.48091759176951,2
4.581319668762335,-6.190013551852929,4.509755050541287,-0.8103264989585629,-1.3720523636069792,0
5.313611990253983,-4.563664216610372,-0.4368331215904875,4.991978204193029,-4.768740380637202,1
3.7334662369726046,-6.107163414240488,-2.6900340413295663,-3.218906777999831,-4.353475733041291,4
4.065104660756901,-6.901373279243314,5.791167962709661,-1.9273576634313065,0.41510740382082933,0
4.955310035951063,-4.991574331171172,2.8964015069291875,-1.0221733436348994,-1.5088352820807867,0
2.099657961197666,-5.744814132096553,2.475350423924306,-0.5480426681751879,-1.6410332121004543,0
-6.904110961028154,-6.207600755553303,4.89563557464343,2.4292313029602655,10.2136868243323,2
7.172450253157375,-4.7381946238594885,0.7031219289880037,5.034413298542574,-6.841279460266967,1
4.1432405333636595,-7.647209743421353,-3.415318470419745,-0.30722521221763843,-6.537839977994584,4
1.7863637663562228,-5.6402017999483585,-4.617054882151445,0.6571811620179648,-7.202714978625806,4
5.302831403243216,-2.636851775244292,-0.22280597900218369,3.911072108554044,-4.578243310104563,1
5.3120661169211845,-9.500629841781148,10.915788912455886,-9.862802396535512,3.8929682089562565,3
5.5910795137365765,-0.7701851053004312,-1.867296758947564,4.9559972546246955,-6.295590138615852,1
-5.493741814455361,-5.525622865048591,5.739223762606872,5.325901626711357,9.153735636677887,2
3.1992412531674286,-8.58423700981945,5.5984374091723605,-1.2434223310652588,-1.766749623095313,0
5.118710555790271,-3.007972675606638,-2.501727874675989,1.1787055323981819,-6.90082816073845,1
-5.104839024575564,-6.245297269489546,3.841854848221219,2.346358908678297,7.6304784155901055,2
2.813646733409967,-6.370699055706995,-2.9101632376356648,-0.19283146570435195,-9.47650221493479,4
-7.101190836454315,-7.087961881517915,5.471178464767909,4.961781484000438,8.024164571524851,2
5.8923734294064065,-2.5778721490759766,-1.6858704388825618,4.151288266887535,-6.116859119705808,1
3.3169336215166103,-3.6570079320687343,-1.5595386071447066,1.8205071239599717,-5.65082219231297,1
3.3680060629095263,-10.881714767495152,11.447470063458422,-9.579538678708113,5.480022694402091,3
-5.685015370644944,-9.272205172346856,4.328585863688744,1.7649006203669513,9.842846722061427,2
7.205092723862035,-3.250750676318785,-3.3338959564163124,3.457663349611182,-4.403161089011386,1
1.7269225671176145,-4.737673894784736,4.37416280459998,-3.538529558184262,0.5183272280332007,0
-6.21514973555469,-7.705184751291827,5.731217233949168,3.1488705324227175,10.674374669338091,2
6.446128340396337,-4.263987331640077,-3.2015877336044736,1.4138985042926135,-5.985864553143337,1
3.558624074216803,-8.766414044258214,10.362442595737345,-8.626597998897319,3.5705698235632912,3
-6.360895796674165,-7.448286488435905,4.555072809600952,3.9182826727200437,10.126221543852903,2
-6.915071004335412,-6.430102515477299,7.029191291102297,2.48883823671743,9.998526825878788,2
-6.792614461455126,-7.396023433589833,4.998072328343719,2.049472529503132,9.514481234791592,2
6.36536208708072,-3.9232800859476646,0.004691078084314126,5.532062935564479,-5.8632096213350335,1
1.6710913775542122,-9.062709297929628,11.527364793508264,-9.18048464909482,6.802798859112558,3
-4.847487935060854,-7.687637473388705,5.617903866431019,6.497551094859933,10.115834619805169,2
-6.590538596056062,-6.850863388691004,7.736357771935052,2.2128780175348535,7.391026877109638,2
