signal_1,signal_2,signal_3,signal_4,is_anomaly
0.1876746726888623,1.372915798079864,0.7510446959543601,-0.6842229767191204,0
0.4987703032705417,-2.457403263706133,-0.8952416100336763,1.173820117444949,0
-1.2737878476970828,1.0068279312203865,0.21998962123574756,1.3902406625057002,0
0.8790618796169933,-2.4941210393852193,0.6170948537951628,0.3144494087693049,0
-0.6015300711866511,-0.7615846398802838,0.28424159107064145,0.7426520836459598,0
-0.8680155392955432,0.4805005657952594,0.3163404688903246,-2.490036861158301,0
0.0016805926222509117,0.8350785482780775,-1.1436165763458648,-0.42470868812834794,0
0.38752582526268387,0.15506684789057454,-1.0255448401745484,-0.7705927969782128,0
1.754757810886909,-0.06792869714908958,-1.3272194412286664,-0.6282560558060708,0
1.0321400910934173,0.5015213487581541,-0.0711898293847161,0.9483898226291857,0
0.19539272433791718,-0.29395000569164875,-0.0584751970939213,0.5673621193608753,0
1.0847815919108361,1.2805742610555328,-0.6325158454523088,0.023154124996949046,0
-0.6801351917967332,-1.134317824950752,-1.2240833505153756,-0.835193066633233,0
1.579444162825869,2.5157850227369445,0.19836901851658761,-1.0926085485687569,0
-1.1938543054563322,-0.4755481784159445,-1.8078582597001298,-0.6907928460642877,0
1.767939198549178,-0.4548390250375733,-0.40652999833169784,0.36858571765153175,0
0.26742238422953185,-1.358231866232599,-0.3960290720414662,0.21788594041363304,0
-1.1346298261126995,0.3936361704352983,1.1858954026415947,-0.3677194114797563,0
0.1447225774496259,-1.1096549988966025,0.29641837775037566,1.8109096906567976,0
-0.1942838136874147,0.32356811915688766,-1.9181570464653672,0.9092955855244707,0
0.24577056881598314,-1.556032923561224,-0.592493116912643,-1.113627676092069,0
0.8736682948463884,-0.3989001589489571,-0.6570992101867401,-1.4171190614336842,0
-0.03169372084474372,0.3785331663048655,0.30792086635652294,1.4185263240532149,0
0.1158215961489196,2.4724771370410084,1.184261490136155,0.3695458948702016,0
-0.02422639764669584,-0.1830302875464784,1.1433737198897505,-0.07320601009013511,0
1.0820914279310696,-0.2115981316775026,-0.29257734863958373,-0.5253279292384753,0
0.06962120599626827,-0.19018469314670616,1.4681132591383586,0.47754866405354995,0
-0.6257064726432148,0.6440620063566574,1.319532636209737,-0.008023344317410907,0
0.2981209406657394,1.0151231253408983,-1.4135748502773897,0.47733863901608226,0
1.1977468240351685,-0.6311448121259495,0.6769475363198988,0.1323563713050341,0
0.6073636184500416,0.8500455377994044,-1.7849877455751992,-0.12106260527327059,0
-1.1741710999181687,1.8238716464383657,-0.2981087092868318,0.3007889640308482,0
-1.2050870837003136,-0.18394872501598844,-0.5382064116400614,-0.4737496608327595,0
1.085633456717499,0.561563742647073,1.4038481517182748,-1.1243067474065565,0
