value_score,usage_score,risk_score,growth_score,support_score,segment
-8.002138149539613,-5.761660844066987,6.516548012281351,-0.2701844350528514,-5.927995172162299,0
-3.343782462004108,2.2191094662552615,9.784538350592552,2.546712050122286,-8.866977425717923,4
4.364005541774404,7.0678327520357795,7.166338671978949,-11.289909524929355,-8.035810115753385,3
6.194213560620712,7.9796363730549835,-9.183669448534745,1.4046621992673225,7.378179735732997,2
-4.598629751844357,3.423386258142743,9.503948460598771,6.451086157247423,-9.042881572676116,4
4.374135792603355,2.3377482826949527,6.792127319270775,-8.505253211538312,1.2589466121161512,1
4.789876849821968,6.774421838034521,4.8201456014511725,-10.163264336067368,-9.05934969222228,3
-6.213351090155849,-5.708975752342178,5.940528875056419,-1.2792119258821772,-9.875971470941447,0
4.67195141424348,6.461511027347273,-5.079788268237236,3.4233224465610865,8.049163395855391,2
4.143894900831221,3.673770814856927,7.235006290116014,-7.899411816313066,-1.9643812833542709,1
3.3283411808470236,7.6061622762827685,5.261778806017776,-11.025095465498076,-6.566032926394666,3
4.313930315970746,6.755603399592979,6.108031925928921,-9.870573417644602,-3.695714933277427,3
5.575094426029125,5.450803735173338,-7.0067364430355745,2.9501478620206973,6.132356407157811,2
3.91120896484195,7.077823718775771,3.534512258752607,-8.633744801003829,-6.967525590405977,3
-5.886326497345291,-5.293224425188507,11.037521173487582,0.02136348573402791,-6.995416127727105,0
-2.9217325369589076,2.238715177623967,7.2360781066297415,2.646175839581973,-8.606683998895376,4
-3.0447853930879583,3.5168767112357013,8.756308077636369,2.9914985167536114,-9.031661031550279,4
-5.405940351263787,-6.051274927401662,6.44868871235898,-2.027439397149288,-8.364212986994419,0
5.396337522012546,6.878611493970154,-7.351407102726741,1.4481222269535183,8.106046101990152,2
6.21867779021392,2.1922038879096126,2.0271623988211593,-8.570962865705289,-2.3784394357109937,1
5.564912027094772,4.946201141260298,-5.628496415466901,2.7342880165205177,6.876976809476397,2
4.5424164950677675,6.180638319117594,-7.6124687566622375,2.715873181062439,6.582636635744829,2
5.217366489415932,8.02203312027172,5.28130704554141,-9.245527293874073,-6.820391738371435,3
4.382848130820223,2.8199738806426997,5.382329767048241,-7.808668098050665,0.268466311570835,1
-2.7207466383286807,2.3698544581127825,6.842979304320184,5.729679923308566,-9.253339278063113,4
-1.8016911116247032,2.9441163336889855,10.218539634580198,5.834731249943625,-7.189392863825133,4
