metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,anomaly_flag
0.12511878215359734,-1.2127983301316754,0.7896450305070839,0.23565455497346657,-1.1605234329605099,-1.4082795263349575,0
-0.023673714746622054,0.16502930546255473,1.4774757268388794,-0.11470282586990826,0.49625417931309573,-0.29506723695178794,0
0.2644372241624994,-0.8837503292986206,-0.10001804851747012,-0.8662028653651224,0.5049886741632774,-1.9211981112377519,0
0.0707565613244184,0.15614298446063216,0.5847595749989163,-0.406680568131762,0.3768084958279166,0.14756226330715655,0
1.0198476227325335,-0.4898094175202087,0.3264495485305415,0.6543403131550475,-0.005549755385338387,0.21448277193165372,0
0.5119021049304827,-0.9035021737171937,1.4615932452320286,-0.876827793195852,1.9560425564769122,-0.940003519486412,0
1.1937028993614884,-0.5803038121941736,0.05623709268987445,-0.30182394233673904,-0.7409849376045722,0.027391459040174256,0
0.33347102110520577,0.41311730766666727,-1.2062083330061284,1.2423729541763824,0.5236546841081898,-0.8982621833307184,0
1.7015020920926665,-0.7343806448322742,-1.4123270891873447,-0.5042670353449418,0.5942569772579537,0.876387371331538,0
0.23503904413246093,-0.3764864835687032,-1.0989440498832825,-0.5303622462999142,-1.1128824104300712,1.349384445570821,0
0.7465867223438463,-0.06905503047556845,0.7654338123823702,-0.07696674665529518,-2.417572697001439,0.07077285346204919,0
0.2805427661039079,0.704092697110114,-0.6299910438994202,0.5161545996041994,1.144993881400557,1.8119825710946502,0
-0.40874273423852003,2.3281661819175374,-1.9769490398504292,-1.1154619997123487,0.3767321034146381,-1.5621090802780397,0
0.2656602499554805,-0.45049573020222355,0.5564700210407032,-0.8608122585654701,-1.019802943583841,-1.0673816131713432,0
-0.18198864962340483,0.6350958979734252,-0.6822195600830129,-0.6213781333294892,-0.783930081846969,0.5924190510049089,0
-0.8286902300437905,0.6255473961048713,0.5222237023053191,0.14428766345847574,-0.18375198071364013,0.5712041283833046,0
-0.026420352599188925,-1.0410316003306048,2.2787086825382836,0.5422175305136497,0.695339828574772,0.7261306211839518,0
0.9856531385524565,0.15259441555618253,0.9969593537276554,0.24002040230723326,-1.2125146166772904,0.5420807821811587,0
-0.9064828518205909,0.23354876227016277,-0.4025712868355051,-0.925955438377682,0.9273649003469696,0.14636138933771667,0
-0.5625950949928055,-2.3479016449314782,-0.7815184651570072,-0.4551793455096385,-0.6391667275635858,1.0765237824404024,0
-0.4023116414353791,-0.8997134717582799,0.41151831025070607,-1.0937475788417805,-0.6447447976954809,1.0837148238966037,0
-1.5455509557532139,0.13702187804358051,0.595194629710642,1.6089313207316116,0.7716946210273828,0.2911378978789952,0
-0.01574283851233581,0.313350403646587,-1.148967495099243,0.5835232816414962,-1.4269672091005055,-1.418791541885143,0
0.03889092231830377,-0.7116050729411836,1.493520779732338,-0.7923127599346287,-0.39329717112230583,2.4411839947375076,0
0.37396582025482367,-1.4234432709340263,-0.7257748175424015,0.7236975931516771,-1.6045915357016747,-0.7654591463921858,0
0.15225469313259443,-0.37327419886114194,-1.4045367785109335,-0.30052213963477103,-0.011747722239743357,-0.3627903269452503,0
-1.4173396587970013,-0.7210484611761645,-1.0051810299225388,-2.4593088264640315,0.40427320756212304,0.02011356783744969,0
0.13514393345443354,0.9757099476123773,-1.6557728004574535,-0.5055766825036332,-1.7523227695892616,0.14328028297204237,0
0.9720793541034692,-0.5572776470448696,0.10286711367369032,-0.020553474376954865,0.25233390019016333,0.6363805712408075,0
1.2776351633228649,-0.14564117914623276,-0.7859793280036065,0.8706034020673316,-0.3452926391953612,-0.30939086645214314,0
0.026875921293507316,-2.360324803377822,1.221153081164477,0.3586155904459636,-0.4336364903036265,-0.0007783881168622762,0
1.2961827320034083,-0.949953688225038,0.40382042749441205,-1.7929587518181864,1.1162832273150753,-1.6834572109937325,0
1.2542662324145117,0.14156607143710712,-0.27595032797143376,-0.23006272768705913,-1.2562820802907217,-1.3880944223351226,0
0.522047587237879,-0.3141305687676754,-0.8111675151797754,0.384122315789638,0.7652938895049014,0.0898310843788819,0
0.16121549859570072,-0.8032150778767116,-0.6327995302291988,0.6630474181164945,0.3053088426646784,-1.4447176099617682,0
-0.310410234565759,0.623264375201471,-0.23167418405203755,-1.445019525482304,-1.093191428726346,0.22587449132524398,0
-0.46392404765101064,-1.4631284144975905,-0.7367478885917639,0.47744856757597437,1.6851403370251057,0.2291679644875177,0
0.5158836992120023,-1.1476821972750064,0.08942292718969648,0.3910577501941578,-0.1136644639500437,-0.3077593615226076,0
0.10193200285250544,-1.9805162639806795,0.2240437631069834,1.4853779352497158,-0.18918910414673487,1.6074085638303166,0
-1.7413275075568937,0.9586025872123958,0.3754916170290408,-0.3344813791620056,-0.9416042266920241,0.022516996783424365,0
-0.3534033183513746,0.5001811825230883,-0.5628504244935674,-0.40880570930272586,1.549426640477039,-0.4878732086650894,0
-0.17381711326216331,-0.11792233588661329,-0.37580988116164854,0.7395059926929944,-0.3078488042263732,-0.19841044492409943,0
-1.1878641641175507,0.38912739520739625,-1.2660696823894542,0.6704927736243134,-1.2973635493618956,0.11980768198920695,0
-0.5531593267355185,-1.0086749742572523,-0.08664863013431479,0.06675681415427134,-0.18356862562197043,0.7559260085842001,0
-1.4890546693418536,-0.5530092165554672,0.7358623223622209,-0.25872088310429603,1.0109161790501437,2.3826334832783327,0
0.2669794795171775,-0.18226616023299477,-0.3314730512555836,-0.627743657900168,-0.7654246139353502,-0.15238769238610395,0
-1.112450638575109,-0.7833659304958498,-0.712614625269746,0.3426116230580916,-2.220946530277396,-0.6833158111740407,0
0.4678655291751149,-1.5188972820555058,3.364202842331859,-0.6078946681680901,0.33482201574106396,0.5311696559719034,0
0.8398109260784963,0.27277042519413414,0.04658747964284821,0.7699819072613219,0.1586127494162114,0.11441827516549068,0
-0.28730653338416534,-1.071880485874655,0.27781269067679965,1.6172371615675718,0.47477327868814423,-1.1623725460660765,0
-0.3026724167876359,-1.5325867631887977,0.5650698565417747,0.9334954271980729,0.9755661045993995,-0.701875262856999,0
1.2231023382661792,-1.1936566594889955,-1.6207843981263772,0.3484912753253323,0.341133811753219,0.29272980578203056,0
0.3051276992860185,-1.5936744212190803,-0.04917529617195259,2.404210793224667,-0.8019936475907332,1.0844219138438072,0
0.7880260256742807,-1.8009575963584676,0.766543283847629,0.5218668772549986,1.6036956992344678,-1.6419126481165314,0
0.5575538317553568,-1.1554727939226057,-0.5947548988469941,-0.02810528720905452,0.032484037398754724,-1.352741013162521,0
-0.0639197099972748,-1.189868296168993,0.5547379977305917,-0.5350335887750691,2.227984504932993,0.18728243511701834,0
-0.7154667922938365,0.1064433009495246,-1.5338697274666604,-0.13954568773678888,-1.6254656159722454,1.2438545374265018,0
0.3024395204687951,-0.7849315038612248,0.7097197486631749,0.3040171080604874,1.284226190875872,-0.272429696168653,0
-0.4055429568468431,2.7572901217530648,-1.5440475378770577,0.6294468120152824,0.8466462764865629,0.20889985240963493,0
-0.5039629245022503,-0.1141082784034211,-2.077750613646656,-0.40419183485161525,-0.08932723020308674,-0.725980905944393,0
0.6288177054658589,0.12541440563355202,-0.624611431216073,-0.11537389332650978,0.2677509062043246,-0.7613901069235522,0
0.9991205054798202,0.3451068847123477,0.4183727437287452,1.4488465124763799,1.1090706916210902,0.6332463650546284,0
-0.6888713235324806,-1.5726151318277912,-0.8418585138113035,-0.5875467759447921,-0.7372124817197836,0.9782289219977989,0
1.056800634072306,0.2537044215540049,1.3869369119196604,0.7661563390585076,0.6568772603504192,-0.9042786713751241,0
1.297631139056638,1.7338873807831745,1.207291514115898,0.6351163337919673,0.4197530161141423,-0.32301270414743377,0
0.21777115568787625,0.7775974644826305,0.13843503890821424,-2.1085248434269217,0.8156663434578189,-0.8103350884519676,0
-0.2320715197616226,-1.278748139880316,-1.9438659032032177,0.14912586555421184,-0.7037599886567747,1.7953096400795,0
0.7058998219722729,0.12128850586098959,-1.2432394378244584,-0.19793838730256627,-1.3100458798442376,0.08356751633055406,0
0.9185791672421301,0.7725830192205996,0.6772499802895489,0.6198963312365791,-2.5788431579597613,0.7161607443303488,0
-0.17572406406017596,-1.1590486472957293,-0.05182610482502008,-2.4945540937777886,0.8540113939168102,-1.5030495392858414,0
0.9675816095939866,0.27013449856744387,-0.016203920313013914,-0.901597708448255,0.3303032398386694,1.184337359058371,0
2.251456465164288,0.2615745238274003,-1.8532692945132334,0.4295639023965285,-0.8559418020357379,-2.111723081430485,0
-0.2814049270320573,-0.2918783293152476,0.8512286898480486,-0.24312416050436925,-1.4499944608671995,-0.4361657397745583,0
-0.4364867928650688,0.630960207068613,-0.14691117669134773,0.4584302890217335,1.0889775977042186,0.035542489417077244,0
