value_score,usage_score,risk_score,growth_score,support_score,segment
8.889559066777116,2.36742624773779,4.144831266665863,-4.392670887594216,8.776617966636971,4
0.539574944399452,-8.618719036259922,-3.40904294926009,-8.165345502118983,-11.14873715570573,1
10.035697072447277,6.3909145529172955,2.919753236925415,-1.4943684084820283,-6.81160758622626,2
7.100240344171164,6.731999102631399,3.538374651038507,-3.2348959257993313,-5.7187998863548195,2
-0.5742489309898487,-7.4775660321928274,-0.4705646650951811,-6.601026683555054,-10.971658292988248,1
8.534254090977559,9.719408368369368,-6.706376932822994,1.7830413460173413,-1.795406084673655,0
9.292082317205026,12.632703815644547,-6.4976707663609705,2.8104977071077863,-1.5008790057811077,0
-3.89637965234523,-8.324339956950176,-1.801794084616644,-7.068636291675526,-11.55131415165345,1
6.591964791389259,5.510242239088355,4.016065572854002,-6.860348352081246,7.210128367975042,4
1.4896514412429291,-7.069206403098182,-7.026388784899761,-3.3923280929646555,1.0812073756971088,3
8.006397338158914,7.646009121796031,-6.491763180577338,2.0915013663366286,-1.9257804728224355,0
5.042431353663518,3.8662828499594237,2.5768785986757914,-5.574022506757098,4.858200050774649,4
-0.609875464968052,-7.484672860870777,0.7700191819743336,-8.740692005949427,-10.896253200290207,1
6.38943760392175,3.717241429203559,3.7132977239625635,-5.642945246266576,7.905157270732185,4
0.7298212589073976,-5.146561485308545,-7.155944905055895,-1.7323459570722082,1.2899805094011878,3
-0.10345759489631715,-9.475856689724495,0.1593011459803293,-5.088054709136545,-10.059903744762972,1
7.530563317688245,7.129273225181541,2.780247966494874,-2.0119075270617315,-4.561128261560278,2
0.003333108374903887,-6.386738401968754,0.5678219214234168,-9.988044907342362,-10.987952780453965,1
1.312286455633104,-7.2131001328691315,-8.193176195190297,-3.1889157934261885,1.6699649119896525,3
-1.7632884015547965,-7.1973835562955575,1.502358449793436,-7.375748499577455,-11.818664380623625,1
-0.7967813659310342,-5.092784097470494,-0.21539008040576368,-9.290205668689328,-9.641451890290737,1
7.0246151537066766,10.836646041306098,-5.923953043348875,1.726008918578057,0.7781190875510788,0
9.50902264810638,10.248616011555887,-7.0063667013365505,2.0993912456712183,-1.1959977487994164,0
-1.0083461984161803,-5.886926095956081,-8.059439077527548,-2.270967025180066,3.000924076359203,3
8.40374227832866,8.612376641845117,-8.215378310299016,3.2033190590830625,-0.7120445801071262,0
8.443308261496028,5.809071768704009,0.48595887711989993,-6.717345720689408,6.583380275701232,4
7.732819189309837,2.3610922922499418,3.7361286379173166,-6.6212506294587,5.718434724978575,4
11.399860042977084,7.647561071238378,3.4222292686681595,-1.4952956873248502,-2.674130439963413,2
