pc1,pc2,pc3
-2.7786059133419774,1.649020570773281,1.298425683392126
2.2270913888473687,2.118535990943895,-0.47583962302940513
1.3886293609429705,-1.5679361005385133,1.2593016899568465
-2.0018861610742995,-1.8491547210361046,-1.9661891444866304
2.1129237113699504,1.983040528147635,-0.8862163145576378
-2.6437048205090545,1.5925288307114926,0.9369671744058089
1.6849979282352483,-1.9761861087727666,1.3574445027424809
1.5121660381910684,1.5407634767902145,-1.1400055788902725
-1.597763963365547,-1.4061194441959513,-1.8200549716965477
2.704548820226721,2.1835185564894655,-0.8767581481445964
-1.6299043399100577,-2.0820445735026025,-1.8932999349567718
1.8757435800123288,-2.1266616073785114,1.2510053351559307
-1.0109419299360967,-1.8056994841119236,-1.4626135441764212
2.0038704301834325,-1.8917234890967525,1.5989911843519857
1.7119131830644294,-1.9949617256349133,1.921120484246345
-1.745113463947869,-1.499910336172779,-1.5423649533407484
-2.249456252126991,1.7335456381764018,1.2542862927520146
1.9203087163776553,1.9446978719743386,-0.8151054960291968
2.4165819014139145,1.617500831432608,-0.9239038442151436
1.6617261129053078,-1.7802549023589458,1.557909984222716
1.750079714388898,-2.1334866764071796,1.2231815343257157
1.9954114586618807,-1.1080908319704892,1.1456223963729484
-1.6135407259910048,-1.6124273732960592,-1.6135612006162703
1.6026212981706915,-1.8405087770058493,1.4301035798174946
1.9757435541860344,-1.7118835202444798,1.8269118640261692
-2.2891570970711452,1.3690677075671314,1.2227456750956265
-1.6765812668576536,-1.8090525894929428,-1.6698537712374202
2.8223039917016717,2.2906965740671126,-0.9232417204809957
1.8498476378465394,1.9361659537081768,-0.5501096491069078
-1.9152469315745628,1.6792038009117827,1.7189843305501868
2.1682468133556436,2.0200012477908116,-1.2185747035560985
-1.6047473994316284,-1.644987393164381,-1.792640738245154
-2.4610437614721152,1.21255280804493,1.390573235153909
-2.4269841325228287,1.6506834216922643,1.2993082394843343
1.5040199478674554,1.5093048456747118,-0.5591189549338431
-1.3042116867648654,-1.8525939946083334,-1.55062508739784
1.6781735145921957,1.9668593849880949,-0.5433743760176507
1.544934322671479,-1.9735220973538767,1.3745992943416
-1.5424167616511795,-1.6965773907661852,-1.482706382697188
-2.3164848581196926,1.5942295159471633,1.3377357106566594
-1.8401702951227326,1.083603664659838,1.4599198146906798
1.3344410747093283,-2.4860275782847814,1.7274278691651352
2.4728390823441,1.8389999812630593,-0.9147931868072592
1.6460367551479864,1.8991525527447226,-1.3194848513317246
2.1612289985009507,2.0103666612507025,-0.9584551121523636
-1.2122381064026715,-1.7163773689007873,-1.854530458000662
2.464037595104974,2.0790780174396466,-0.7692794503777013
2.1257178300500446,-2.3977968329721144,1.75919104682291
-0.8339717713730525,-1.689858707664619,-1.7343691067547038
1.4436310358871705,-1.8285095696131841,1.3598342364971798
-1.5650310926162536,-1.6956182355089682,-1.393657918491021
-2.687766756449031,1.4935561369358712,1.498771289904892
2.424983972048347,2.1546804404123976,-1.2441004369940019
-1.993652922378715,2.107972751053033,1.4224796895715768
1.4610079789443942,-1.923780416541591,1.2078196880684982
2.5436785952909813,1.7241639646288909,-1.1165023113645862
-2.3871385374878122,1.5834486487576707,1.3709016851528721
1.3044424135172477,-1.6711257963619182,1.341707041228395
1.8182642242270595,-1.1673333757847326,1.73210974771549
1.731000523163175,-1.9986598765640602,1.7093647850843667
-1.7523387651589453,-1.094273729464875,-1.7584002824892293
-1.6371748758325833,-1.330466726775166,-1.7797493963832016
1.4244387530772533,-2.2333160406766783,1.6479960042341333
-2.650749902861698,1.46757575897781,1.1061578683237665
1.7302625122720203,-1.9650405823157424,1.63737813182493
