value_score,usage_score,risk_score,growth_score,support_score,segment
8.921581395817544,-9.000339939593449,4.679379652938443,5.51613379560662,-9.624277304982396,2
-4.280626463139618,-1.2881438921399913,2.0565758923998887,-0.44317151777614416,3.3467952174208113,4
-4.641966260399354,-0.4462739994984324,1.2986355586458496,2.8543370806136332,4.317038101487409,4
6.019604747635867,1.8820807814882567,7.331486610914812,-3.6928313030117743,-8.560165954948658,0
1.176480664716137,3.145289519460654,-6.679347177571613,-5.0548086756225965,5.661357998329258,3
0.22250982340233616,2.6999721512744106,-6.2254215146044265,-3.895787330448113,3.4539313682397603,3
5.9969971596419125,0.9256260153856224,6.931000848124145,-2.4362437822606084,-8.452550396957728,0
2.7331292714088984,-3.4886019890490396,-8.87300519334121,0.5073854927792103,0.545897936995474,1
5.32086145394622,2.931517410456407,9.098088908543227,-3.018411764511287,-9.266786998733274,0
8.382518972375934,-8.313041052361145,6.58949959750218,5.751331991310165,-8.104993115151345,2
3.437526986843828,2.1227574575265056,11.201145162816776,-3.815759971249178,-11.372136726204891,0
6.459978923981264,1.755407516336277,9.699378792619129,-4.088152597726042,-9.533238976807166,0
3.6619103689864456,-4.11141564749871,-8.356515614642774,1.961773129653138,0.5812658629270363,1
-3.977154918863308,-3.004934354967279,0.6050001979458057,1.120476860034461,1.8504353433540586,4
5.278327042118303,3.2643238186876413,9.17216546659152,-1.4643778920133501,-10.1085467637554,0
3.396034860457157,3.9067728133392947,-6.12456731256896,-5.765402396087657,5.059373979367496,3
3.249477471844411,-3.1899851969452144,-6.062877505634249,1.5389852943386504,-0.2844887861822561,1
7.908437174706984,-8.540897688855317,4.906775175750665,5.981447329436026,-9.425169803422614,2
7.761976761536134,-9.235297955623546,3.784311788179137,4.605569771179296,-8.963438128353149,2
-2.778033823028206,3.6973761115395667,-6.196840708314514,-4.709161292417298,4.397381578384386,3
-5.047071746098419,-1.7781419268565162,4.298858307557237,3.0352043628821654,3.812056706888571,4
2.6803342003936006,-2.0957214331252394,-8.1753300691327,3.3687461065780675,-0.36347430547138965,1
8.335201952974687,-10.539085118160964,5.565447642316175,5.065225015777328,-8.032508288092,2
0.003109249264874797,2.561719929439684,-7.080253471741463,-7.102819885619061,3.788084723640454,3
-3.042779091050887,-0.24843720272859482,-0.15188431672239933,0.7830079451927752,2.0397062245189113,4
-3.424240101663982,-1.4092847561937518,2.9843012479798503,5.0689183366490855,2.955027071963129,4
-1.3806771654958703,-2.9487869265586117,1.8594721768365203,1.8977806516609779,2.0770958188944406,4
7.370868426272487,-8.204742746861731,6.284248621434334,5.214713527091921,-9.986121426885335,2
-1.4179482722009973,2.1879562537301425,-7.1358157893221215,-4.461876006825319,4.650612014640145,3
2.6057904133414955,-2.6811376182540108,-6.841718133472311,1.9184897434100088,0.5705283010565775,1
3.7559310882718018,-1.1746239820477888,-6.237451362614704,0.9205472384988511,-0.3032344953620102,1
7.893035846283718,-10.680316346621595,6.287757380046369,3.0146505009631355,-7.8874599438102315,2
4.26153039932278,3.7775896969155602,8.899303534040344,-5.2038091450443735,-7.254501164440939,0
9.296399144112186,-9.222359155980623,5.377805009926899,6.264156081236263,-11.416236793353605,2
7.747757783525081,-7.898467104755203,4.3349927133487975,6.621690972168435,-7.424239152276329,2
-2.803430374542195,-2.5100107707584893,2.562565766658222,1.2900390842838,3.148699914622955,4
-1.3577036180737625,3.095530871169037,-7.461200618470057,-5.135282366647315,3.4408331205795535,3
3.687251365148941,0.3587891305072177,11.569987849896972,-2.173166739036803,-9.395942522751666,0
-1.4799928442762451,2.9317254060214033,-4.879431698140836,-4.6053995207752365,2.586175450941796,3
-0.08047251081216224,1.590623928458162,-4.433057257200536,-5.561003879391501,4.4013371784372035,3
8.016733917566564,-8.706923720464415,3.463344995782104,5.679033413505085,-8.813294419475172,2
-0.6861651954973025,3.0097377374801617,-3.251338983290051,-3.214553865562669,2.8520739095431367,3
5.940644327940305,-10.315869112496864,2.7651141449613106,7.162831322212224,-8.355594426784162,2
-4.1564259838854465,-1.9203139238778753,0.3718850628384722,2.486478778581071,4.467946082995062,4
6.306530996608098,2.6062004994089305,9.278951680660722,-3.5990069246864915,-9.524808398123007,0
6.547733478169903,3.1453915740587197,10.018148741591549,-3.38565442205859,-8.460204027242176,0
1.275761145991828,-2.3805802643261886,-7.524068171116859,2.975296894856095,0.49164516535637526,1
2.2894077027034774,-3.1038563010095577,-8.104347223301145,3.2961839089463734,-2.962972557009206,1
6.885827783942748,2.16091003065574,8.457382363377612,-1.6255962901041763,-7.393412998460354,0
2.8222624336332327,-2.414903183928445,-10.366822281203927,2.64098172195724,-1.9273607369511858,1
4.078850882739189,2.9383628067939536,11.049892202845534,-3.178691180118125,-7.76511496410569,0
-0.7494416872143879,2.3749401992278947,-6.424513431742739,-3.636197876847435,2.9257679517665958,3
2.388631608595867,-3.149874532504963,-9.08353329170234,1.7746459406429318,-0.7981839019503864,1
0.22104297747362728,1.3598589109693298,-5.889933738205766,-2.8522990049303623,2.9012649893294578,3
-4.555341636081294,-3.1267048718337147,2.022330485365346,3.4542376063093414,3.5160196015921352,4
1.6059160557754315,-2.72936634222823,-7.273200509075312,3.6012463517639706,-1.4533164680667232,1
4.90468979464076,-8.432570249188167,5.297893859097778,4.474924722263273,-7.70786912341312,2
1.0902711462086196,4.966446699932985,-5.2672767430006555,-1.9700221490588716,4.240797358643354,3
-1.5085044632572715,3.198573415237685,-6.058043725609455,-1.6265628481608383,2.400936764399578,3
5.985845869497451,-8.820655095987307,6.088285696625583,4.159161868508876,-8.727624393078168,2
-4.84206346502906,-2.051941548847713,2.4768626757066645,2.722219826154655,2.0637911209590234,4
3.183701712104054,-1.0744930221643305,-7.670160244755608,0.5866819199246691,0.394431016905306,1
7.082632387271958,-9.612425782119411,4.57518500029792,6.692202196267369,-8.83008599207838,2
-0.7648264568429963,1.995699804330053,-3.914713288844987,-6.470540012062623,4.919059834235406,3
3.6366421079219564,-2.804197738191472,-8.61985888849257,0.6157312227268397,-1.109493796106345,1
4.274414723151367,3.7436513804892484,11.881441120090754,-4.872130541050677,-10.554752133159266,0
6.635733139050774,-9.506369659982205,4.709746427507898,3.9018554587268346,-7.528077839289016,2
7.683841839288569,-8.870604268042568,4.418518088291485,5.534070777063338,-9.766303906886243,2
-1.944372157871751,4.307059067830716,-4.792683555821785,-4.094100183072788,3.708258217271148,3
5.867642855323364,-9.769626562131817,4.0173657202336095,4.332027425478763,-8.909727575425716,2
2.6798598216379337,-1.3982284024255338,-8.360638955471769,-0.154610697947704,-0.9023596116212684,1
3.3569739397728697,-2.216149538591627,-8.358998385045153,2.43577806518105,1.3223233297433832,1
7.837285550401278,4.3356283095533055,8.285508684241929,-3.8473485879969327,-8.935395856164762,0
7.999224858983585,-7.4712031432577435,4.185646551456994,6.195392876383473,-8.767243389422195,2
0.2459960605455312,4.223853554993243,-3.0680548666203715,-4.095003656836968,3.1192314136522983,3
3.8501851779320546,1.857131531992311,9.430126911435087,-3.9078743713827278,-9.10112588188869,0
2.1747859221438715,-1.9042025625333454,-8.276781234458584,0.5720910806052542,1.2260446674920271,1
6.4585540653676095,5.405869851977148,10.542706642968996,-2.252064115941144,-11.17076920742537,0
4.468784698586904,-1.3068510937650069,-9.184201280760341,1.8816440195410804,1.3145079848201806,1
6.377340231968817,-8.9084948470619,6.157861502278342,4.81235210846173,-8.75015823408072,2
2.583230145952875,-3.6733176812136215,-7.749309058878758,2.6778348497073376,-0.04617408986181318,1
0.7455514703311603,5.32861175412297,-6.8664274859648105,-5.336557909337156,4.523874882403505,3
-2.7254282191500865,-2.3316142887218567,2.108401846801491,1.6176869221602836,0.04266278612492469,4
0.004607129961158307,-1.9755406652264438,-7.958648433480448,2.1218750112262006,-1.102891341682326,1
4.6266050815137865,-7.407393938611084,3.837095135246674,3.9879440143421263,-10.836824975019052,2
8.879042633686975,-10.139630034478095,5.795230594904668,3.5967817548450904,-8.097272104089958,2
3.326397762645627,-0.66231202313191,-6.4225963723270585,1.455364229862373,1.6154365522137317,1
2.8019951329269475,-1.6020454961692205,-8.380481953987982,0.3716736815492916,-0.29215119486605456,1
-3.145915126281965,1.5258403005941625,1.8499030874337428,3.5419834742908085,1.7031396254550126,4
8.95096758166179,-10.36112208333959,5.2131600431487,5.0910918336705855,-10.541835943140562,2
4.1242880231052075,3.373886112527497,10.67281301042308,-0.2902010826442183,-9.683532446998667,0
-4.022858964960841,-2.2270942266514115,1.5619026232624982,0.23482794058810286,2.7101718289769643,4
-2.418051963194638,-1.128453754044593,3.3727904591089257,3.8463218122210963,2.187845835945493,4
1.5299606138521398,-0.9556570248170724,-7.6894960868879005,5.5853775063900954,-2.553550295758945,1
-1.8110548651783065,-3.149923702961387,3.365250259508298,2.5242660106077053,3.9456123940289864,4
-4.5568734656766345,-1.5030975343711883,2.743321067421591,2.163016258561418,0.38103690805061974,4
-4.128178599342282,-3.251673373309601,2.7426055344657674,2.3804546689919497,2.316071073621009,4
4.5295258608193345,2.0927783635326946,10.203026553172846,-4.356959046643931,-10.52147988951907,0
6.397900180466616,-10.55990699481704,2.976472414211248,4.966175796146447,-8.994521588857147,2
-2.558535535611243,-1.4886494946219275,2.308012908734824,5.135333731263561,4.6500649811263886,4
3.4816804475125886,-3.937010644943123,-8.722955988716702,0.161453519224112,-2.4899986577466238,1
7.387524218627326,-9.923685496393036,3.3254836446561784,6.573826348589685,-9.694849723019884,2
7.559310244683136,-10.51473334413277,4.8549362509159435,6.492151288373295,-8.789366031383,2
3.46578960114405,-4.436616294077888,-9.17467790806866,3.77802979122073,0.39162682979547236,1
-1.8223439883594499,0.45081511727369916,-7.158783162266677,-5.763809038819724,3.7258777878122387,3
3.7353578039048396,-2.6204496410828617,-7.751090895180657,2.1694864912532235,-0.028341022587554332,1
3.6519763921483994,-1.4482561963109517,-8.751250749855418,1.8659286251675462,-2.328841679307333,1
-3.1796350028259024,-0.0030498648762302683,2.1501090328413754,0.8997180622254402,2.6690163694877995,4
2.2118760368593047,-3.1887821838906882,-8.736008774893504,1.3004206661485158,-1.3602119781545314,1
-3.8191876908115927,-2.5927681609989435,1.8091622576274224,2.718553732626696,0.4495639181787947,4
9.691771635088125,-9.960983972419355,4.080438077261195,4.442879148099129,-9.810759099492968,2
-4.22045668505351,-1.8119730190628163,3.057687775084717,1.5983626607872001,2.478058343557567,4
-0.7109939272186608,2.1053260685894526,-5.765898584847389,-3.1926654475102536,4.362330210582773,3
3.7240656321611425,1.611848433960319,10.172035513599333,-3.193904276631995,-7.651237198859697,0
5.019531047634665,2.2742399815708616,6.976559731135859,-1.5664017345673253,-7.834007145644637,0
6.305510326545681,3.5091160904040675,9.814145736526468,-3.5882780962427363,-9.164849265910487,0
1.9239248748897924,-2.3982651454415844,-6.089753718628422,1.6647301918542978,-1.9729093862007265,1
0.44109764979100985,3.5010226361105223,-3.426342202477211,-6.919073771979755,3.205037892116433,3
5.90537767739916,-10.633996325854575,4.863883476005637,6.899600774955672,-11.232679184812755,2
0.28627066277578045,1.7283800924158466,-6.177736228903872,-3.8869830086116512,2.5816253406535266,3
-0.19444247367183418,4.058474340426785,-6.802794830808701,-3.742463972719819,2.5078379370893806,3
