pc1,pc2,pc3
1.1554961846742926,1.4571726051958558,1.842987116615924
1.3959149543198321,1.3833016672808836,1.866572988459344
1.1611910408754311,1.1282097695401727,1.5944812416229792
-0.012164559210923203,0.49914454734273883,-1.028998370118153
-0.09075646584302034,2.129131942822824,-1.802488029496936
-3.8104904466507987,-0.9731669304402766,0.37854812145940336
2.7256857656294224,-2.0380400568404182,-0.24281077133376275
-3.4580862362564044,-0.9310240441361313,0.29641946070658365
-0.01018277702484824,1.5805633626482816,-1.4119792193333807
0.07267790086732782,1.6730884461481288,-2.1536344237287857
0.16232996090170212,2.3035975676316935,-1.6883792303620762
0.0984445760759844,2.193810330332163,-2.1356576847005093
1.0051171856086327,1.1119453106910304,1.7800978987050764
-0.12508032505407204,1.3797556201972039,-1.7340300701947706
2.3442629417971923,-2.120409977929942,-0.7404299911243286
-3.769192257260209,-1.4979154446087326,0.33190767197653087
-3.582867621954459,-1.5008659269250486,0.11818908433689679
0.8965692135871216,1.5001565586291432,1.8434582995014959
2.550141716402986,-1.7852108308104204,-0.26178425775015407
-2.9636757554879423,-1.462334869126549,0.5489337742676628
-3.095191772070695,-1.5544194564607712,0.190491562900586
2.4672227145759176,-2.0725020386724378,-0.199267346358727
0.2267386864140422,1.9733979566996362,-1.9503801433801589
-3.5307800876375177,-1.268601219501591,-0.5646219609383714
2.656527441247302,-2.488862209139229,0.016525305750280633
1.0550776700563993,1.5280309920789008,1.8714200110374057
0.2016492406575584,1.8849711585964664,-1.9189916713935156
-3.0631491043119405,-1.245253680740642,0.11948114170557694
-3.2414685668416685,-1.1601806817131854,0.7845447690097631
0.6828998512257921,1.1340815652515546,1.7130049991624587
2.31612729426673,-2.2797587950133678,-0.37632082024707514
-3.6611788336776434,-1.4379222928967188,0.2929141969635405
-3.46933412411404,-1.1387922936845176,0.5869795014753199
0.7746452016023078,1.8399511152182313,1.8108379525568437
0.227791759406226,1.344441026387771,-1.7180743933460623
0.8888747256426245,0.8232344131307607,2.025537021604913
1.0506552720632365,1.6004209813709571,1.7892896690662188
0.7041900710841299,1.9265030885043068,1.6860537046966164
2.4643788283378774,-1.7609892098713282,-0.4268778285843197
-3.1326657922516206,-1.2129576378790268,0.3712827459774495
-0.061685718269549945,2.056313451549509,-1.562785170160216
-3.3951303423632333,-0.5435280390175926,0.8921804703053126
-0.237638674777965,1.651924631727255,-2.102703193188917
-0.6383305721119542,1.2882186017979989,-1.8692398572919022
3.0509339603932206,-2.082887072803721,-0.4723116487871196
-0.5967277834539614,2.058032458948975,-1.7382190478003756
2.819590095750437,-2.126081081245563,-0.6703443188911842
0.18782561247047838,1.4821886919641964,-1.5100604363216263
-3.50878997508006,-1.0512255773431476,0.29030678777542046
-3.884307073630409,-1.1044573828762714,0.15336500400849526
2.5220307055761015,-1.9078167526428307,-0.5091105586087741
0.345804293440844,1.2297606753843455,-1.7792015347505041
2.338971822497919,-1.7372021678422105,-0.5376945550262365
2.6263693460109248,-1.7353620518463768,-0.35716591104504963
0.6793302971803791,1.114876178656594,1.7005395270069597
2.6119186906611453,-2.4082505443894786,0.1832631218028014
0.7402233306681508,1.5927146699474328,1.5331310097427802
1.0447927126280483,1.567337864601669,1.77749273363965
0.2617781569543616,1.3827943729562766,-1.5386739185797258
2.876243013812364,-1.5087607641689156,0.060174013497770504
0.832923499651005,1.028244794608351,2.1078217252755964
-3.524992214407,-0.813428592517806,0.24155702184760608
0.6479930550350317,2.1910752607414885,2.109078032746182
2.6637928648577933,-1.407658461548088,-0.6503286774443142
2.706257429114019,-2.1543502513111332,-0.24765338927673958
-3.8113653931786606,-0.6445704670716286,0.1564411849112081
-0.07847061889351682,1.5778356934384568,-1.7429635593089878
0.7875710559877943,1.937485118592939,1.4421092258786783
-0.33013731533339374,1.6742501192635824,-1.9213357223812078
1.1463727360605487,1.2202020175816302,1.6490781779452777
2.6822856360497362,-2.314605102917304,-0.4512116117785788
-3.0642321889555775,-1.2367996933952814,0.212772434056649
0.04579636547440779,1.7311138879670074,-1.5601537267367134
0.4573136200616194,1.362733407483918,1.723214542081788
-0.0888508602196662,1.4226244077523749,-1.457363903775025
-3.1741417172982467,-1.1272098470467535,0.5622165785197334
-0.3266306747367412,1.8949427164069368,-1.5639756640305278
3.0411080751958637,-2.0000149779156864,0.10945969891760103
