pc1,pc2,pc3
2.745983055050276,2.3465282693901286,0.3861217260956152
-1.025853639009809,-2.508899398075754,1.9859573046114558
1.6950093231365413,2.0750933714730535,0.5035931397707343
2.227784344401005,2.0548541513747063,0.8499765317528983
-0.519334125591106,-1.9669596963037739,1.5871209130681299
-3.394445880702178,1.2973807565714626,-0.24761034170272667
1.6715717262864163,2.034658563657878,0.7938917363855453
0.8788478252244548,-1.5079770907761965,-1.7168111117453646
0.32097424850351747,-1.6365614443737129,1.61980597720014
-3.066561892749132,1.0947331554694777,-0.3385609469653591
-0.4944148681906161,-2.1523838008551226,2.019559053905595
2.430140062618025,1.9327984347182634,0.8843657062512609
2.3607142118428173,2.4443103417241723,0.3443415743868537
-2.931354070428122,1.1292359162718903,-0.35816017533012445
0.9168766774813983,-1.930317772899623,-1.7840168591351473
-2.4395977360920553,1.1049494310530545,-0.1900250111931012
1.220635686977459,-1.3036291304630105,-2.337938100598457
1.1725342577760445,-1.2651972653372672,-2.30619403218287
1.3396467646638939,-1.0885917996044328,-2.0047542823429896
-2.910602340299707,1.2938182422801807,-0.4801598585193338
0.8051655911682192,-1.2561266140124645,-2.409090025162339
-3.0872978701536056,1.3431670628335872,-0.5543479270631089
1.980800817162408,1.7194554974063456,0.828025703535461
1.0945843017361871,-0.9610045157706966,-2.151976684454758
2.011374971954251,2.1823206766345753,0.7001265753284877
2.3305258730424008,2.0969584719826697,0.8145381293595487
-0.11033305942585606,-2.5094294065114617,1.9312710566023086
-3.1252744420201064,2.02489494104067,-0.31540636955884765
-0.168516818701183,-2.1892448727358795,1.4029119613498644
0.7131273988187325,-1.8553036696734686,-1.8656187310606525
1.2144826392146408,-1.0509716259312256,-1.9732093123449403
-0.2294252780118207,-1.9815677140389178,1.5219796305347968
0.35018853749793727,-1.545035653240797,-1.692574117007248
-3.2587109200665427,1.7476162334399328,-0.4263952086341224
0.9138797097580332,-1.1289551497703305,-1.9783623177097804
-2.837391066063542,1.7742063013697993,-0.41794258313266497
1.8880191737698084,-1.6527208822868558,-2.2646199908508162
-2.788330625701204,1.4940206560303515,-0.6914209056383411
1.8683118255081046,1.8656892197583548,1.3874007147220737
-3.3067158756440085,1.435056755828399,-0.10698976117968965
-0.18510947534661248,-2.2869449431554494,1.5759387542333023
1.377449691466383,-1.3272326280484676,-1.9719722326514764
1.375743387775104,-1.0538442659927583,-1.4698128189642112
1.7105706273487127,2.235804080814308,1.2289664916024146
1.9919817960486363,1.7215920142614756,0.831444848873107
1.803436207557081,-0.882542326712373,-2.150923364869968
1.1414791790141687,-1.4627195912826705,-2.1300812996478684
2.8849105726547646,2.2442995884782015,0.49065436220114406
-3.3220044267059547,1.634024051860606,-0.6702585985045338
3.100838380698168,2.6236231811411685,0.5063393445781084
1.4042068540374892,-1.3035795709585472,-1.8109723608844237
-0.8953167246477879,-2.608901318254517,1.813785915179489
-2.870067978578232,1.5156965294204263,-0.6444638646084069
1.1479809003558878,-1.29106554206292,-1.681922131608051
2.8063682888327346,2.407131481285593,0.8078770349644449
0.7549447097792248,-1.4237633612902592,-2.0589528394106447
-2.3779604844785984,1.5759067593182856,-0.49743702461567585
1.269665718997865,-1.5246630294394492,-1.6981440572521047
-3.1458461230271997,1.4140891082532252,-0.2273269305009018
-2.6971597300688086,1.3762997295357107,-0.7802434022215358
-0.4287446104439371,-2.0123270552396053,2.1011960064386934
-2.916450929903137,1.3248489210361196,-0.5422740199937857
0.13357545541432972,-2.1451684623870344,1.4890222185919726
2.4995750374602883,2.0474408209745416,1.076132517057138
-2.887656759169981,1.5458877230072352,-0.7102375929680843
2.353106673250908,2.0238789639393304,0.6987704010841306
1.3019956050922004,-1.5195528989762974,-1.80703617508898
-2.866432062835829,1.5937133507793624,-0.9831966323181834
-0.7108941702607195,-1.8575769245470788,1.5655907300727536
-2.4791892439781416,1.5876642319572218,-0.5292634162951472
-3.217879083734853,1.3114761434187094,-0.44729397227719775
1.3462987542202765,-0.8105861011502548,-1.9215328229501467
-3.2259228031409086,1.9300712848493156,-0.43061163545836445
2.0511787506497843,1.896487777647311,0.6751636759748741
-2.5917621616139694,1.3614826795104948,-0.9558799555919448
-0.6000371108038244,-2.006104732214261,1.879838231988703
1.248777392077968,-1.929664406233269,-1.8935202329195966
-0.3653457014921,-2.6240379873081245,1.9974245123870635
-0.23787631811152626,-1.9986472592430646,1.6142478452968447
1.2610890819312641,-0.9798532688368251,-2.002558497807886
2.2978456970809997,2.38290743467217,0.9681976552272982
2.330471910534547,1.9681786497612372,0.8710829773998967
2.437948594650915,2.379572262319207,0.47845056596882285
1.8347068824367336,1.9989160300698239,0.5925614565786361
2.0677577672973504,2.235928334172907,0.3518798740405196
2.614069355037627,2.017775653576553,0.6965927985831305
0.8568745281526556,-1.3822164198927473,-2.3083588380804536
-3.361932697362562,1.457377863759342,-0.21912692402507414
-0.7940989670040315,-2.2929619658647136,1.996714532758048
-1.0731563861173068,-2.535445447592685,2.2831880245644744
1.6532006219923419,-1.115460801490926,-2.315057205450735
-0.1721701930769698,-1.9357903207777123,1.603727452996475
-0.7502630130819264,-2.262283822166126,1.792831796823147
-0.5281292795168673,-2.033867462060465,2.1699494276859017
-3.3914208843897753,1.639185455977211,-0.47281483503207056
0.5826929283337282,-1.2763322453520405,-1.6777616042995918
2.3751644514490837,2.6882131234927855,0.691721188645529
2.2510356445968296,2.3464447832065534,1.1965060907044764
-2.678605600648828,0.9640021012603246,-0.4027856594397735
3.0264708753470573,2.437278053325675,0.800100794826912
0.00936489788597833,-2.2474223478351982,1.7492618123682564
2.1074590072085493,1.7998404569273427,1.2055012890898744
1.9649689337796232,2.266167588034981,0.5985717139221042
-0.13807175928086385,-2.2643406167343567,1.5495338449812481
-2.85875262189995,1.1634949291136771,-0.25902848849695254
-2.5128886590232704,1.676322429517856,-0.6736917130884998
1.6828206719349446,1.9604688798898757,1.3220856502659355
0.15284562597223064,-2.119849863037975,1.885314871555086
0.9529372320429097,-1.283649061033732,-1.8609172321652343
1.3042684125703654,-1.4699898019894737,-1.5008614434469405
2.4612229546086524,2.1761920479388093,0.6482073747434447
1.8143304840983636,2.181076290122335,0.9109860794713791
0.8956626193292268,-1.7749285184360957,-1.8879415534220108
-0.08895807952603522,-1.8644058033238033,1.4552276113137645
2.3744216056032106,2.4733683876496175,0.26432879680401805
2.756708424250229,2.2698732224692533,0.5998106479798448
-0.526917596526961,-1.9035193640154222,1.554136128510691
-3.149659607161052,1.497355192922976,-0.5990977127171326
1.5597664242460159,1.599374441474119,0.8099703849648484
1.4151034347488547,-0.9965268682348843,-2.346781640688554
-0.42141706818529917,-1.8885531908269348,1.6226992917274825
2.372695903788762,2.0381538321280597,0.38235548855527296
2.6425859400835097,2.119934432006808,0.3250305470060518
-0.33090913324598437,-2.3155563014545333,1.7595839565095652
2.049604334857778,1.868822061914116,0.9885346287718528
1.0511320888482505,2.4084432184925655,1.2457672855650606
6.566094562157587e-05,-2.4298000689622477,1.8542587940071122
-0.9360479025431888,-2.157262420761919,2.139853200521943
1.3394913152058872,-1.262028711587283,-2.0770944826228166
-2.6664488262300017,1.4303627132364525,-0.662371195860062
-0.5593621056415754,-2.4928250827325966,1.6936714560515858
0.8278108515975222,-1.785012008101418,-1.4210947467983934
-3.217567460632645,1.7327637188998015,-0.4812950622806972
0.27507821500699875,-2.092464678739368,1.4786419244461158
1.8427388208438382,-1.1813453067256003,-2.0258471307516794
-3.2222227545697057,1.0338493024271413,-0.6048840979596194
-2.7423919457331087,1.674741532861217,-0.08487706219106636
2.416486661566224,2.116888950746532,0.8648750396415958
-3.3644199659091427,1.202158346637251,-0.3454257993239259
1.5195905347028629,-0.9631254236581447,-2.6030966809951104
2.561946023051932,2.4483834600825065,0.6029215411430766
-0.9530922018996382,-1.889684687716701,1.7846440755616506
-2.535024137118246,1.8564521619937233,-0.3448375743607763
-0.6400363612902431,-2.2817571554034646,1.4689973628670563
-2.804375854411641,1.235437548613194,-0.8153075656581573
1.5971926370088663,-0.966669709255271,-2.2799875398637868
2.236474673837047,2.0245606191007806,0.7651687833755682
0.7359102118797023,-1.169969194455597,-1.886481059189845
-3.0832688721507413,1.431731300831071,-0.774894321740982
2.386332854322756,2.0971779122108067,0.5881128159437223
2.429084336413801,2.08404431154172,1.2058324400058686
-2.335849713153975,1.247742715793941,-0.6840878576238097
1.3811209876248733,-1.1960006201631823,-2.116255315732655
-3.2109145871447624,1.9430627168341534,-0.8136943543448085
-0.6699458252169996,-2.5740217728232473,1.698323085150356
2.4216097728928836,2.4192117550231664,1.1803985340419187
-3.063082641801832,1.342987120403593,-0.3423555922304823
1.6400626734122854,-1.3504066666310919,-2.6523253456961284
