signal_1,signal_2,signal_3,signal_4,is_anomaly
1.1689755584506096,-1.9978953224389506,0.8742799302835185,1.7994772570113973,0
0.6440843977933532,1.4594317645162709,-0.44296141788085436,-1.7997738702326382,0
-0.37347756503833834,1.424370927399589,1.3929911724561903,-0.33140384263355716,0
-1.571547761368404,1.19005511758038,-0.7183503917720581,0.20552345484884585,0
-0.39194870056431225,0.10032282149962536,0.6674943813601248,-0.5574357254507615,0
-0.13430132163034741,-0.41054686326636597,1.340458505357209,-2.2543110058643525,0
0.0016190928801148685,-0.06623815462397965,-0.22722522989530744,0.5785366258466168,0
-0.672448647506859,-0.5056456669394428,-0.7405328132315349,-0.9142239549826093,0
-0.3779981568909919,-0.17289032412052127,0.8665829781213614,-0.8954311027137724,0
-0.23066867976925218,0.016954014980147675,-0.9670731056543601,-0.07040354106165791,0
-0.05204320038905097,0.23978286204998694,0.06660759244763734,0.6041123865700733,0
-0.2102624257099132,0.2984001541036079,0.9204665293003986,-0.27649018509361273,0
0.7009328489594534,-1.1778225133953593,-0.1330695786301946,-0.48578663187249826,0
0.3153934861440656,-1.2000297782690166,-0.2008530172567905,1.5290987714218522,0
1.8278067552118415,1.240586863995141,-0.21080118215295007,-0.4676335401629649,0
1.951453558381209,-0.37929161605582223,-0.3528769746309693,-0.21093262648846212,0
0.6963004018040868,1.15875314193023,-0.39675956880906194,0.3780411561365749,0
0.7754389800074803,1.2571269403897747,0.5532884512687671,-0.13582208530998743,0
-0.4443022852085423,-0.5226082977693017,1.4321731733881427,-1.203429423264877,0
-0.7895873401854299,-0.527036400432526,0.14291251801856697,-2.2835552766127614,0
-0.41175198857197937,1.0117669584929263,0.9887927523883074,0.46724849726329026,0
-0.7174300495314674,-0.7522696579797185,-1.291844106888482,-2.26873129460425,0
-0.748865054121265,-0.5752611460443477,-1.4964037540967,-0.9920450108676038,0
-1.1520566987076724,0.15577085763133214,-1.0463967057243622,-0.33435198918899833,0
-0.7490167899210618,-0.06581580126615125,-1.2417633105004466,-0.3871178419876745,0
1.2621913335039419,-0.7969332942346431,-0.8979214941923308,1.646378689442809,0
-0.030609090221285624,-1.6623493270207812,-0.7160823465637464,-2.316523280522482,0
1.7336580130244221,-1.6973378231546565,-0.10504835224755929,-0.8406162679803045,0
0.48217452407335026,-0.10520635693293624,0.4482439305273464,-0.37095287522569176,0
-1.0749902274120877,-0.8913111190664644,0.6005372761720685,1.2724753817563237,0
0.8407342022152463,-1.4708740640623092,-0.33283040846260276,-0.41199265390676165,0
0.7721560484968979,-1.7047859572907147,0.48421600662639847,0.5163316464872902,0
-0.17788565697476463,-0.738569422203246,-1.207284727023603,-1.0257767010060304,0
-0.2660430182088952,0.3405843534316978,0.658726720582832,0.7686921610040941,0
2.3979370010309338,1.6007422107737035,-0.9727553320425123,0.05698328961703094,0
-1.4257415283520634,0.39523220126304287,0.5262670884822707,-0.9563504123872628,0
0.55847558683662,-1.6930482920880492,-1.1625874640019114,-0.6059721670205168,0
-1.1417291033717394,1.6195976423527216,0.17730545784162072,-0.2322970946828755,0
-0.38151436487539275,-0.3997825800929847,1.5988221572953727,0.3194986234621979,0
0.3723910091349015,2.0738990374917967,-1.0842369264892964,-0.29999147047792873,0
0.20939765587582065,-0.28604924637395196,0.7050958388978171,0.32704911320318547,0
0.6207579066354961,-0.09165911639144095,0.4648212699307848,2.7257473769747866,0
-1.8381935401770713,-2.438269816106607,-1.3689509927713812,-1.4104310260161392,1
-1.0176570797789843,0.9764056968941887,-0.7341245426860762,-0.055607375555469664,0
1.0266434538743883,-0.3772889542762084,-0.9608914318397433,0.7874714021825393,0
0.11415798148074659,0.35430796876714205,2.623260322361896,1.7202867264096307,0
-0.04486742422978889,-2.355395944475871,1.1700044346795544,-0.026996692736890704,0
-0.11265059891553347,0.3849778697448653,-0.6246934013534601,0.0017468564562557341,0
-0.2845387104583631,0.04647526468845184,-0.8719498082954217,-2.584376277260202,0
0.2012159536540072,1.929527582867241,0.18834769144207103,-0.8565908663484679,0
-0.2628077759527565,-0.17726690601461223,-1.4632258176585573,-0.5987119188702448,0
-0.011560334145901872,0.8899733788682734,-0.879408522846776,1.442491531995967,0
-0.340758461949415,-0.84065032454512,-0.32390356452065533,0.42504555391555504,0
0.3403063934010177,-1.6791506879786353,0.23358572027471072,-0.9456804042889791,0
0.1991310923886004,-0.8166806164266923,-1.1178724016969568,0.5867063263180073,0
-0.009368246570613548,-0.11917355758306382,0.4115532831011142,0.7447776421330954,0
-0.6341616393886709,0.05747032096277922,-0.6576394599181069,0.06044320173037207,0
-1.9043085603288712,0.01207704534052706,-0.39930495165311136,-0.8655101774460789,0
0.10328774610852409,-0.16050168655890049,1.2889765249820229,2.102041669621241,0
-1.6561777050927364,0.09819465944491781,-1.2596286861139525,-0.012671859742174937,0
-1.1138068449976306,0.4224209271978218,0.9139643421229083,-0.25625168781297114,0
0.495161147107074,0.8325183150017923,-1.0337287794922116,-0.5199109309114937,0
0.8621459523345064,0.8108569760234456,1.8307930811056927,-0.6545783251136009,0
1.088282015342996,0.31804935419276265,-0.7162978615259283,1.4541289983293069,0
-0.24994217651887116,2.057967867299206,0.9852720565046453,-0.23832578093498522,0
1.398033600036007,0.9689744807645799,-0.46743261385689766,-1.230132969059563,0
-0.4941501992177064,0.1277578772588341,-1.0400301165179926,0.3645692232103085,0
-0.8616170048923253,3.8477122539018604,0.9363267537292755,-1.6248965663281145,1
-0.7725696294104046,-0.6191290336794334,-0.7603322662858557,-1.8981674090690477,0
0.23944777183688745,-1.2343898874214507,-1.350630344103133,1.0280916601268175,0
-0.5086211578519697,1.323660398514356,-0.08084176874186365,-0.12363375694113486,0
1.1661631147668259,-0.11333264704836347,-0.22297925952833603,-1.2795418835811407,0
0.24087145012873803,0.17517934744374575,0.3596613399016908,-0.933671142838399,0
-0.9942016361198027,0.3226766200773226,0.4399110252822528,0.5948498895523384,0
0.4490422312104921,0.21300475535971702,1.144172342803976,-0.9369461585627447,0
-0.8448840151096662,-0.5976736208085175,1.1573432211372112,0.584259900740736,0
-0.2100950281430864,0.6493685045648896,-2.0070679166636114,-0.0818562943110027,0
-0.39245850181058745,0.6142172117474809,0.4558671435160609,1.916269190218641,0
0.4538032771426477,0.1254485470306039,-0.5116290043903076,1.6570283258708132,0
1.165591542953022,0.30588598260495026,-0.11424310844879446,-0.3489872712308668,0
-0.05890535045545816,-1.1643282667254518,0.4668383328120658,-0.4983055156888979,0
-0.8819971901162835,-1.6622398733215886,-1.4521327622816074,-0.5820021426081663,0
0.5933930105619385,2.117114472483697,0.4818573074401721,-0.41378222696512357,0
-0.9550881227751535,-0.3576701637408115,0.9381857298806159,-0.9674060780573365,0
