spend_score,activity_score,value_score,risk_score,cluster
2.790155686337955,4.64015718218786,-1.26250435164087,3.6874490861151634,1
-7.8932751107488714,3.3653484115099044,1.3059215735853535,1.529690178992577,0
4.157818717359277,4.3219946653905685,-2.0662031515845696,1.9947980404129766,1
9.83234762782599,-3.9753034517890433,-1.1637799772806596,4.9701627627496805,2
10.026349298676411,-4.494243063722728,0.3224039018335638,6.309849285918074,2
10.050357266033783,-4.938003167674975,-1.3017171586263943,5.829951976707061,2
-8.106444495236312,1.2981267108099537,0.010554365335926796,-6.639180121135676,3
-7.91030481366467,0.6275956186815069,-1.6844940988155916,-6.618154941095744,3
-10.291214124047142,5.427601226690924,0.6271083121189888,3.656590002631349,0
-10.167430546393343,0.08362684399828668,-2.479459561897813,-7.306873069609048,3
-8.891077229215206,-1.2166758213365483,-1.9260881053707049,-7.19846398055369,3
-10.994726161855743,0.1095133576170047,-2.059840834195984,-5.566356016433211,3
2.8325330568305036,6.2613230603646794,-3.416729873040313,2.9500006835721173,1
-9.362593721761353,-0.9064567701804902,-1.0019584106804165,-7.619844391795253,3
-7.247963962675316,0.6808831470608989,-2.2011871486041783,-8.703536340393983,3
-9.595816482688235,-3.2267020816983627,-3.1601509971245996,-6.788734650218879,3
1.2120603991187755,5.49206462792654,-2.5335174557669506,3.5535901052768466,1
8.643520143324267,-5.927232404574273,-0.03210752802008354,6.9468047537182,2
1.823807400834473,1.7979233477415368,-2.2978879195247206,2.5059227209043025,1
-8.5383263838249,3.030040941776475,-0.2046711514017896,0.5041074632243789,0
1.8684854833818327,5.725728518197638,0.4790036674623006,3.258962686523848,0
3.3889658209163516,4.128553894796086,0.08540876094535421,4.523166859198701,1
-9.29615140988325,4.368664463292362,1.6982481816712653,1.801662478457026,0
-8.225235065535156,0.7103772400111148,-1.942247586284358,-5.860221484071836,3
-0.18011130699818256,4.7035636240203615,-2.0718258684795448,6.079105893738895,1
8.756694806752389,-4.330192900097188,-2.899718043143257,7.606368440072684,2
-9.223168867367217,1.1284271676145976,-2.02855422006882,-4.734762695920038,3
-8.791596772046828,0.20818085517159196,0.25919215065550727,-5.323122287289612,3
8.598003515816163,-3.7100489873752265,-2.1673485509780277,6.879578034878538,2
-9.096707351318964,4.609573096313908,2.1220949190703418,2.3772028203642033,0
-6.432395047934177,3.5056385080979284,-2.4178375750722285,2.5125097401369874,1
2.1235062848499378,3.299445690110741,-0.7247322500612375,3.1718999953621925,1
-6.3111632549272105,4.3484181826049495,-2.2538778143097247,1.4187531478154911,1
1.6959578953692873,4.76532491877514,-1.7129030270860917,3.7471748211202716,1
-8.83634559531437,4.4381007546423445,2.616726973482167,2.9631765758242388,0
9.712456748086204,-5.887065106645302,0.06920223897590039,5.302650788011367,2
8.978414277937826,-4.265777635348363,-3.786433666827928,6.57276913971168,2
11.03402156901822,-3.1858824660026563,-0.23358047271715288,4.218509749123096,2
-8.912926384530534,2.4818874550589296,1.0708196561512715,0.8007010391642237,0
2.130545514239635,4.216451317809598,-2.3808134147983404,3.0345062166687704,1
2.5090712356306923,5.757938316203679,-2.2627189576861397,1.1493845917704193,1
10.66186704563767,-4.322547702519763,-1.3571479988644048,6.160054497305691,2
4.357527739461531,4.504309745435095,-3.1319297031728004,5.306470497112318,1
-6.2120195139400565,3.9473570455819713,1.8071409735491157,1.3331206921609833,0
-10.350720085270485,0.38986044093367733,-0.4184207381404954,-5.991945529951662,3
-8.621614937606003,3.703745915733091,0.9376790962474051,0.27376550579026127,0
-8.49149196847605,2.8200864202091664,0.7297782577355709,0.7711763907342529,0
-8.917965772772018,3.8595757200687357,1.4596796097354012,1.9581728191437886,0
-7.074014638977234,-1.3749281543924878,-3.0979049220130035,-7.68794130400905,3
9.537561577656332,-7.527090094923883,-0.42451499969506346,5.779896316268602,2
-9.467339278560654,4.22388129691703,0.9511195383991099,1.8805928900110689,0
1.591300752086529,6.075102086305596,-0.6809265102356048,2.8496003777663215,1
-9.028482871078506,-1.68484222512479,-2.636396011315247,-7.915344611541919,3
0.8656877936912348,6.901096644920802,-1.6853647794517528,3.177497431113508,1
-9.396965629014911,4.414080859028124,1.617092480889071,-1.1174573028500392,0
8.844835126715278,-4.941188785085363,-1.0851991849051432,4.360206280285153,2
8.059899136735572,-4.804468834331088,-1.8489291211209524,5.07886941441392,2
-6.530943971325042,4.368436372431636,1.2182311108239205,1.8470022965089705,0
-8.639402283272963,2.950099312799172,1.7295142478568102,2.1642384461464808,0
0.652377111157028,4.9060213315387955,-0.5227171563804971,3.787795112307768,1
-7.621378712645432,-0.9712719699699351,-0.6247831805018552,-6.351836732593158,3
-7.154444502034188,2.871861375536272,0.5900427662176737,0.2674763641902551,0
10.848097953822279,-4.927007126703449,0.25737058619410424,4.204551298498938,2
0.8888791260280293,5.431299680972889,-0.3571134855121654,3.84857277456192,1
-9.450221246312976,2.348298449256527,-1.864422859540701,-6.444077745981048,3
7.1514287714681455,-5.8304289918505035,-1.204631827423959,4.915147544147986,2
8.406798380824585,-2.7441425636814607,-3.124952420599988,8.280677905768155,2
3.5843698309616405,5.096629911912489,-0.22318365927895423,3.97840749727814,1
-9.0075918606277,0.3584181930682978,-1.1452584747565033,-5.949074075350911,3
-12.105170767795517,-0.5148872074210086,-2.2665889551506404,-8.346367253239933,3
3.6250027817166677,3.6630209327875307,-3.826043024580131,4.24491445991067,1
0.8626505856227105,5.4299320379462115,-0.3577286918261997,2.5361015766039943,1
8.320810762361534,-4.694296327976726,-0.6329339636482798,7.484418489429427,2
-7.083689287706376,-0.8106580527246582,-1.7083503547108334,-6.932205737641715,3
2.6448682097438336,5.4455343129060525,-0.7039990149700223,4.338659650447089,1
7.732791834603674,-4.889659532852726,-0.9767930198820033,7.572331360171697,2
-8.678229385334012,2.242414079379556,1.1640198825235617,0.7211411648300607,0
8.01816399370987,-5.620548342603636,0.7893562338028923,5.55602496877383,2
3.404963952877008,4.242760741365071,-2.5312029459203895,2.8823645498629102,1
-9.432299059427745,-1.6017555877606007,-1.38873261828235,-6.20382588177724,3
-7.444230409821107,5.973475896511152,-1.5946587752613,1.1555822750745495,1
-9.202182136137125,4.746545698002067,1.47308418824005,3.5810908123925067,0
11.456452178051624,-5.203382440444861,-2.222102366418518,8.21088855829161,2
-8.668410601965906,4.2527507543687815,0.5797441012202429,0.009443297452500943,0
2.8375285482985824,7.068525908897117,-2.038299324337879,2.75018652059021,1
9.670944666206545,-4.9693119845416724,-0.45920756871291823,3.9066130522342895,2
-6.185592570171697,1.8516680113051436,-0.949094951053802,-7.75270661419504,3
3.343087070444164,7.063235875575202,-4.14227736008916,3.2962936226739847,1
1.7743043260334694,7.402308715407373,-2.145968224357322,2.559725234868841,1
7.559466541985529,-4.415744725243787,-2.3611891166382994,6.0275492146953535,2
-8.666080129089329,-0.19017052812328875,0.0080832570975502,-7.624302632349649,3
3.444058439197649,5.444899645642802,-2.518690059906232,1.7781789614401067,1
-8.819340542460457,-0.6278300021929505,-0.18347466496582343,-7.017040087009161,3
-6.63733048480909,0.47000070448829856,-1.0208447400373661,-6.042035060257803,3
0.5035620881556291,5.508011133016625,-1.4578556120118273,1.4070829781473613,1
1.2373240284927358,6.359511665728964,-0.7314191137237832,3.523807842996095,1
-9.782102446894942,5.750849993189005,0.5287218638675675,3.8753394683526214,0
-10.706243906040509,-1.0166107835983194,-0.1264043710525664,-4.805075896401156,3
-8.01582583833912,-0.103229641144209,-3.1866122842877784,-7.9868797911348395,3
-9.168370460196945,6.003166890637305,0.1761975701359922,3.1279080936705235,0
4.3187350994125175,6.020168158647985,-1.133215674311292,3.968733815034682,1
-8.7724881912729,2.7451156968093082,0.9455884027266322,2.856258945046754,0
2.3270258573138314,5.68370421370934,-1.1588874418843607,5.390027807290573,1
2.8414837249848413,6.938374443393001,2.2952016404408955,3.2180406474536567,0
1.3190225965844777,6.254096305616512,-3.842574616695329,2.1892257824709365,1
-6.972139626785358,3.823363412989411,1.1021060670699607,1.5487703111759776,0
-10.23029465892146,-1.9570951962645735,-0.45003817153085823,-3.6922898291501216,3
-7.754450453084789,4.771470868671032,2.2991795125115466,2.379417383120429,0
11.272071792706242,-4.385037595392224,-2.4961515118773843,5.360556971731283,2
2.22503170513113,6.1220022052794105,-0.6851970271136328,1.52464816591019,1
-10.301815839189729,-0.14156353511052475,-1.8189402413841935,-7.4262092970396045,3
11.320110710011747,-5.458454893091032,-0.08764775903238342,5.801875191190923,2
-8.1185737115247,-0.8851757125434707,-0.4893255446974373,-7.200478146839541,3
-8.700545015439241,1.7762436226442695,1.2409605804936095,-8.29312793914442,3
10.31986807804545,-4.621977118372363,-3.5082640251676547,3.622547182458013,2
-8.295547256606918,3.083435373147992,-0.28787697121125677,-0.9738396939183582,0
-9.92288111252151,3.807182528477363,0.23960043920288338,1.9757017870460531,0
11.378351632420756,-6.175693074294106,-1.688256531214579,5.730831958372998,2
1.5311561377354788,5.952872878332538,1.04586155528877,5.794188607764541,0
11.034211320249558,-2.081971442018993,0.16887856066262485,6.0052119559755655,2
-8.303987008566306,3.9578230532295686,2.65695645186912,0.5055371224678797,0
1.485949498248369,4.146935632794375,-0.6461174991971139,4.112272700266035,1
-7.817623633669214,4.43734007410569,-0.7855968396260762,2.3582953239196347,0
1.4019895881026152,3.857582568978266,-3.9780729721531074,4.248570728608263,1
9.068113811335207,-3.4421649459079235,-0.6978775202466477,6.431679686491803,2
-8.095797921755283,5.236297752486899,1.568233888965254,1.79843328377427,0
9.298210155717607,-5.770307456277362,-1.6239056252135116,4.374564284284302,2
-10.641875084393941,2.994876028786863,0.22371817713153314,3.9428417432645606,0
1.327533789981191,6.82697431734,0.2813920081418688,2.533419337317842,0
10.306705114985093,-5.0923779216835685,-0.9911450170376925,6.819731681521081,2
9.093552615248353,-5.271721830055086,0.02202159399445125,2.8235104420876613,2
10.282609692089473,-4.3713636110496905,-0.23910228764871277,4.346143190281939,2
-7.730973250438424,0.000800288716860692,-2.086079021047206,-8.115605976794818,3
