value_score,usage_score,risk_score,growth_score,support_score,segment
1.4985649321000811,-7.719452180078445,-9.256355314613613,-8.293383168453607,-3.549649323351352,4
6.0643097109389785,-0.21929959968583324,3.875626435150486,4.199548226005729,4.96102274710019,0
1.5017472169670345,-5.754728768473156,-9.318534680375096,-6.989137240347978,-6.110379871925536,4
7.485867656336092,5.36961547039332,-5.817823585435943,-9.803930111290757,-8.867452604590515,3
6.04366764417459,0.20679754088546126,4.800590752887292,3.417222425508683,3.102165919285879,0
7.287633233904784,-1.030946210975197,4.125976352225354,2.467551563732933,5.111198871420198,0
7.014524585477316,0.9268379963590407,-10.180359757692237,10.770108260756855,-6.197638216120102,2
-8.54954416240311,1.9207316829272871,0.8090490184937326,-3.3501048907633706,-8.65643670290694,1
8.750614805358312,7.311738646358041,-6.2738113163592,-8.516285293066176,-6.960955750937218,3
2.2229107872184994,-7.954140873821752,-10.08847231691667,-10.832427518451619,-4.558454680297395,4
8.921314679834305,4.714033914469473,-4.376724709548311,-11.151115245760728,-8.189274181352062,3
2.002828591551847,-6.696982808953764,-7.1496875444496775,-9.385520301677307,-4.979789097392647,4
2.783376217227555,-6.8516986918074325,-7.311293612307493,-7.925979738252929,-6.201956472501314,4
-7.778163679518157,0.2561425001411427,3.404338234960253,-3.319001805714047,-6.500367121384345,1
8.568610769154242,6.032462075355148,-3.267516945846042,-11.712633411421823,-8.383059390184552,3
6.318940969314993,-0.4822271410098088,-8.697303844754687,9.218279804545219,-6.085613680840111,2
5.501657999987419,-1.247042639976203,1.9019742182034347,3.6346713881991017,6.159663936672468,0
6.470106548798814,-0.642582460829024,-8.717592772148862,9.879058777913675,-5.317649609479507,2
5.7827910306065125,-2.164135398126791,-12.180298109705003,8.410610490883398,-5.045741972551504,2
8.035269029303027,6.378042022437531,-4.600090582296359,-8.73434707587138,-8.704405150159431,3
7.655261977713164,7.595999323660936,-3.522081724258846,-8.343031678894635,-7.184850866548129,3
-8.98195179414938,2.304334524400813,1.5732172680383565,-3.0061984006980076,-7.070229105377089,1
